Datestart:	Time	Dateend:	Time	Tzone	Begin	Length	End	Sulfate	S_std	Nitrate	NO3_std	Al	Al-std	As	As-std	Cd	Cd-std	Cr	Cr-std	Cu	Cu-std	Fe	Fe-std	Mn	Mn-std	Ni	Ni-std	Pb	Pb-std	Se	Se-std	Zn	Zn-std	NO2 	NO2-std	Chlorid	-std	NH4ion	NH4-std	Sodium	Na-std	K	K-std	OC	OC-std	EC	EC-std	Ti	Ti-std	V	V-std	Mo	Mo-std	Sb	Sb-std	0
7/23/01 	21:00	7/23/01 	21:30	EST	559	3	561					0.00574	0.00024	0.00051	0.00008	0.00012	0.00008	0.00012	0.00001	0.00282	0.00001	0.0129	0.0002	0.00246	0.00005	0.0009	0.00015	0.00189	0.00017	0.00182	0.00036	0.0069	0.00004																							907
7/23/01 	21:30	7/23/01 	22:00	EST	562	3	564					0.00527	0.00039	0.00067	0.00058	0.00011	0.00005	0.00013	0.00001	0.00395	0.00005	0.0117	0.00032	0.00222	0.00002	0.00139	0.00007	0.00207	0.00013	0.00169	0.0001	0.00959	0.00023																							908
7/23/01 	22:00	7/23/01 	22:30	EST	565	3	567					0.00589	0.00041	0.00042	0.00033	0.00015	0.00001	0.00011	0.00001	0.00298	0.00008	0.0147	0.00016	0.00236	0.00004	0.00107	0.00012	0.00216	0.00019	0.0024	0.00049	0.0104	0.00035																							909
7/23/01 	22:30	7/23/01 	23:00	EST	568	3	570					0.00516	0.00023	0.00041	0.00007	0.00013	0.00007	0.00013	0.00002	0.00273	0.00008	0.0135	0.00008	0.00193	0.00003	0.001	0.00012	0.00221	0.00011	0.00202	0.00025	0.00611	0.00015																							910
7/23/01 	23:00	7/23/01 	23:30	EST	571	3	573					0.00464	0.00023	0.00017	0.00011	0.00008	0.00004	0.00012	0.00005	0.00456	0.0001	0.014	0.00543	0.00182	0.00011	0.00081	0.00011	0.00233	0.00011	0.00217	0.00016	0.00721	0.00012																							911
7/23/01 	23:30	7/24/01 	0:00	EST	574	3	576					0.0039	0.00006	0.00051	0.00024	0.00014	0.00006	0.00008	0.00002	0.00216	0.00004	0.00917	0.00005	0.00147	0.00002	0.00073	0.00004	0.00204	0.00007	0.00159	0.00014	0.00572	0.00002																							912
7/24/01 	0:00	7/24/01 	0:30	EST	577	3	579					0.01	0.02	0.0003	0.001	0.0001	0.0003	0.0001	0.0003	0.0015	0.003	0.01	0.03	0.001	0.003	0.0006	0.002	0.002	0.006	0.001	0.003	0.006	0.018																							913
7/24/01 	0:30	7/24/01 	1:00	EST	580	3	582					0.0116	0.00274	0.00021	0.00024	0.0001	0.00004	0.00012	0.00004	0.00131	0.0002	0.0133	0.00142	0.00091	0.00011	0.00053	0.00004	0.00158	0.00012	0.00083	0.00025	0.00619	0																							914
7/24/01 	1:00	7/24/01 	1:30	EST	583	3	585					0.0091	0.0014	-0.00014	0.0002	0.00006	0.00002	0.00008	0.00003	0.00157	0.00015	0.0105	0.00105	0.00091	0.00008	0.00052	0.00007	0.00157	0.00055	0.00089	0.00031	0.0143	0.00001																							915
7/24/01 	1:30	7/24/01 	2:00	EST	586	3	588					0.0129	0.00348	0.00019	0.00022	0.0001	0.00002	0.00017	0.00002	0.00115	0.00018	0.0131	0.00192	0.00087	0.00013	0.00015	0.00009	0.00091	0.00019	0.00119	0.00053	0.00657	0.00006																							916
7/24/01 	2:00	7/24/01 	2:30	EST	589	3	591					0.00742	0.003	0.00018	0.00024	0.00005	0.00003	0.00005	0.00001	0.00093	0.00005	0.00928	0.00025	0.00065	0.00005	0.0001	0.00011	0.00041	0.00055	0.00043	0.00025	0.00601	0.00006																							917
7/24/01 	2:30	7/24/01 	3:00	EST	592	3	594					0.0106	0.00141	-0.00006	0.00014	0.00005	0.00003	0.00008	0.00006	0.00146	0.00032	0.0108	0.002	0.00075	0.0001	0.00013	0.00008	-0.00017	0.00019	0.00033	0.00051	0.0106	0.00003																							918
7/24/01 	3:00	7/24/01 	3:30	EST	595	3	597					0.00536	0.00451	-0.00035	0.00032	0.00001	0.00004	0.00002	0.00006	0.00082	0.00026	0.00793	0.00233	0.00062	0.00016	-0.00021	0.00007	-0.0009	0.00027	-0.00005	0.00072	0.00605	0.00014																							919
7/24/01 	3:30	7/24/01 	4:00	EST	598	3	600					0.0121	0.00128	-0.00092	0.00017	0.00007	0.00002	0.00032	0.00001	0.00118	0.00007	0.0163	0.00045	0.00389	0.0001	-0.0008	0.00008	-0.00144	0.00058	0.00125	0.00029	0.0187	0.00008																							920
7/24/01 	4:00	7/24/01 	4:30	EST	601	3	603					0.01	0.00233	-0.00099	0.00024	0.00012	0.00004	0.0003	0.00003	0.00115	0.00004	0.0122	0.00039	0.00287	0.00005	-0.00121	0.00014	-0.00075	0.00042	0.00082	0.00017	0.02	0.00003																							921
7/24/01 	4:30	7/24/01 	5:00	EST	604	3	606					0.0166	0.00261	-0.00084	0.00037	0.0002	0.00005	0.00045	0.00002	0.00149	0.00004	0.0201	0.00081	0.00405	0.00004	-0.00116	0.00037	-0.00047	0.00104	0.00126	0.00069	0.0232	0.00008																							922
7/24/01 	5:00	7/24/01 	5:30	EST	607	3	609					0.00835	0.00868	-0.00047	0.00034	0.00008	0.00004	0.00028	0.00022	0.00124	0.00059	0.0152	0.00459	0.00705	0.00194	-0.00148	0.00018	-0.00067	0.00126	0.00557	0.00029	0.036	0.00016																							923
7/24/01 	5:30	7/24/01 	6:00	EST	610	3	612					0.0125	0.00239	-0.0002	0.00015	0.00014	0.00007	0.00036	0.00002	0.0017	0.00005	0.0186	0.00123	0.00524	0.00008	-0.0018	0.00009	0.00425	0.00063	0.00534	0.00024	0.0294	0.00006																							924
7/24/01 	6:00	7/24/01 	6:30	EST	613	3	615					0.0179	0.0003	-0.00081	0.00047	0.00003	0.00002	0.00023	0.00003	0.00193	0.00005	0.0209	0.00711	0.00265	0.00016	-0.00171	0.00012	0.00143	0.00118	0.00251	0.00012	0.0175	0.00034																							925
7/24/01 	6:30	7/24/01 	7:00	EST	616	3	618					0.00979	0.00674	-0.0013	0.00027	0.00002	0.00001	0.0001	0.00009	0.00103	0.00046	0.0154	0.00346	0.00132	0.00033	-0.00186	0.00006	0.00101	0.00121	0.00178	0.00082	0.0118	0.00006																							926
7/24/01 	7:00	7/24/01 	7:30	EST	619	3	621					0.0218	0.0123	-0.0009	0.00035	0.00012	0.00009	0.00012	0.0001	0.0019	0.0007	0.0209	0.00489	0.0014	0.00035	-0.00202	0.00008	0.00122	0.00131	0.00193	0.00041	0.0118	0.00012																							927
7/24/01 	7:30	7/24/01 	8:00	EST	622	3	624					0.0223	0.0138	-0.00105	0.00029	0.00003	0.00002	0.0001	0.00013	0.00158	0.0006	0.0236	0.00554	0.00154	0.00049	-0.00177	0.00013	0.00118	0.00058	0.00223	0.00019	0.0103	0.00004																							928
7/24/01 	8:00	7/24/01 	8:30	EST	625	3	627					0.0107	0.0116	-0.0017	0.00023	0.00002	0.00005	-0.00003	0.00007	0.0009	0.00052	0.0489	0.0199	0.00438	0.00153	-0.00145	0.00007	0.00006	0.00035	-0.00131	0.00058	0.00983	0.00014																							929
7/24/01 	8:30	7/24/01 	9:00	EST	628	3	630					0.0162	0.00194	-0.00123	0.00015	-0.00001	0.00005	-0.00001	0.00002	0.00166	0.00002	0.0155	0.00031	0.00173	0.00002	-0.00148	0.0001	0.0005	0.00109	-0.00132	0.00071	0.0108	0.00005																							930
7/24/01 	9:00	7/24/01 	9:30	EST	631	3	633					0.0171	0.00077	-0.00121	0.00045	0.00001	0.00001	0.00001	0	0.00415	0	0.0216	0.00465	0.00186	0.00003	-0.00161	0.00014	0.00074	0.00118	-0.00165	0.00062	0.0158	0.00007																							931
7/24/01 	9:30	7/24/01 	10:00	EST	634	3	636					0.0169	0.00207	-0.00113	0.00022	-0.00007	0.00003	0	0.00001	0.00242	0.00005	0.0183	0.00084	0.00189	0.00004	-0.00126	0.00014	0.00035	0.00052	-0.00084	0.00051	0.00915	0.00003																							932
7/24/01 	10:00	7/24/01 	10:30	EST	637	3	639					0.0112	0.00579	-0.00139	0.00037	-0.0001	0.00003	-0.00007	0.00006	0.00175	0.0007	0.0167	0.00731	0.00196	0.00077	-0.00183	0.00017	-0.00072	0.00133	0.00022	0.00034	0.00961	0.00006																							933
7/24/01 	10:30	7/24/01 	11:00	EST	640	3	642					0.0138	0.00104	-0.0012	0.00029	-0.00003	0.00006	0.00002	0.00002	0.00222	0.00001	0.0195	0.0003	0.00209	0.00004	-0.00142	0.00031	0	0.00066	0.00034	0.00043	0.00776	0.00011																							934
7/24/01 	11:00	7/24/01 	11:30	EST	643	3	645					0.00781	0.00684	-0.00058	0.0001	0.00031	0.00008	0.00006	0.00009	0.00302	0.00101	0.0157	0.00708	0.00167	0.00068	-0.00124	0.00017	0.00045	0.00038	-0.0002	0.00051	0.0112	0.00017																							935
7/24/01 	11:30	7/24/01 	12:00	EST	646	3	648					0.0205	0.00079	-0.00047	0.00026	-0.00002	0.00001	0.00021	0.00003	0.00686	0.00006	0.0273	0.00028	0.00236	0.00005	-0.00124	0.00013	0.00141	0.00113	0.00088	0.0004	0.0119	0.00004																							936
7/24/01 	12:00	7/24/01 	12:30	EST	649	3	651					0.0185	0.00145	-0.0007	0.00018	-0.00004	0.00004	0.00016	0.00003	0.00565	0.00004	0.0312	0.00156	0.00232	0.00006	-0.00097	0.00005	0.00276	0.00113	0.00193	0.00047	0.0132	0.00003																							937
7/24/01 	12:30	7/24/01 	13:00	EST	652	3	654					0.0119	0.00183	-0.00041	0.0002	-0.0001	0.00005	0.00006	0.00004	0.00334	0.00004	0.028	0.00047	0.00193	0.00004	-0.00145	0.00005	0.00159	0.0003	0.00187	0.00043	0.0124	0.00007																							938
7/24/01 	13:00	7/24/01 	13:30	EST	655	3	657					0.0146	0.00017	-0.00065	0.00023	-0.00005	0.00001	0.0001	0.00007	0.00309	0.00007	0.0262	0.0009	0.00185	0.00004	-0.00109	0.00011	0.00217	0.00154	0.0021	0.00013	0.00876	0.00007																							939
7/24/01 	13:30	7/24/01 	14:00	EST	658	3	660					0.0136	0.00182	-0.00047	0.0001	-0.00003	0.00002	0.0001	0.00001	0.00269	0.00001	0.0229	0.00028	0.00161	0.00003	-0.00082	0.00009	0.00248	0.00071	0.00254	0.00031	0.00916	0.00003																							940
7/24/01 	14:00	7/24/01 	14:30	EST	661	3	663					0.0164	0.00223	-0.00013	0.00024	0.00004	0.00004	0.0001	0.00001	0.00271	0.00005	0.025	0.00088	0.00139	0.00003	-0.00035	0.00006	0.00299	0.00072	0.00255	0.00007	0.00764	0																							941
7/24/01 	14:30	7/24/01 	15:00	EST	664	3	666					0.018	0.00034	-0.00001	0.00016	-0.00002	0.00002	0.00007	0.00002	0.00218	0.00007	0.035	0.00306	0.00167	0.00003	-0.00062	0.00005	0.00264	0.00101	0.00288	0.00014	0.00742	0.00017																							942
7/24/01 	15:00	7/24/01 	15:30	EST	667	3	669					0.0167	0.00236	-0.00011	0.00044	-0.00002	0.00005	0.00006	0	0.00227	0.00012	0.0345	0.00222	0.00182	0.00009	-0.00085	0.00012	0.00256	0.00035	0.00314	0.00032	0.00777	0.00007																							943
7/24/01 	15:30	7/24/01 	16:00	EST	670	3	672					0.0101	0.00462	-0.0001	0.0003	-0.00005	0.00001	0.00001	0.00003	0.00146	0.00013	0.0281	0.00243	0.0014	0.00007	-0.00101	0.00001	0.00207	0.00041	0.00365	0.00014	0.00687	0.00001																							944
7/24/01 	16:00	7/24/01 	16:30	EST	673	3	675					0.0163	0.00257	-0.00024	0.00035	0	0.00002	0.00004	0.00002	0.00178	0.0001	0.0291	0.00159	0.00162	0.00005	-0.00104	0.00008	0.00222	0.0001	0.00401	0.00036	0.00872	0.00008																							945
7/24/01 	16:30	7/24/01 	17:00	EST	676	3	678					0.0113	0.00846	-0.00004	0.00052	0.00002	0.00003	0.00009	0.00004	0.00161	0.00016	0.0331	0.00805	0.00151	0.00009	-0.00081	0.00006	0.00213	0.00065	0.00394	0.0001	0.00759	0.00004																							946
7/24/01 	17:00	7/24/01 	17:30	EST	679	3	681					0.0153	0.00226	0.00003	0.00015	0.00005	0.00004	0.00005	0.00001	0.00145	0.00007	0.0277	0.00069	0.00182	0.0001	-0.00108	0.00004	0.00161	0.00053	0.00434	0.00042	0.00705	0.00007																							947
7/24/01 	17:30	7/24/01 	18:00	EST	682	3	684					0.016	0.00141	0.00014	0.00056	0.00003	0.00005	0.00014	0.00002	0.00307	0.0002	0.027	0.00157	0.00393	0.00017	-0.00049	0.00012	0.00098	0.0004	0.00314	0.00056	0.0157	0.00024																							948
7/24/01 	18:00	7/24/01 	18:30	EST	685	3	687					0.00474	0.00127	0.00008	0.00021	-0.00002	0.00002	0.00002	0.00002	0.00161	0.00012	0.015	0.00122	0.00261	0.00012	-0.0012	0.00026	0.00179	0.00025	0.00466	0.00073	0.00976	0.00005																							949
7/24/01 	18:30	7/24/01 	19:00	EST	688	3	690					0.00215	0.00125	-0.00019	0.00029	-0.00004	0.00005	-0.00005	0.00002	0.00118	0.00017	0.00755	0.00108	0.00192	0.00017	-0.001	0.00029	0.00275	0.00074	0.00215	0.00018	0.00627	0.00008																							950
7/24/01 	19:00	7/24/01 	19:30	EST	691	3	693					0.00084	0.00235	-0.00013	0.00083	0.00003	0.00007	-0.00008	0.00001	0.00114	0.00007	0.00719	0.00071	0.00175	0.00001	-0.00144	0.00005	0.00068	0.00025	0.0007	0.00039	0.00644	0.00005																							951
7/24/01 	19:30	7/24/01 	20:00	EST	694	3	696					0.00057	0.00075	-0.001	0.00009	0.00007	0.00004	-0.00007	0.00004	0.00146	0.00009	0.0103	0.00058	0.00275	0.00012	-0.00126	0.00012	0.00112	0.00093	-0.00033	0.00062	0.00653	0.00004																							952
7/24/01 	20:00	7/24/01 	20:30	EST	697	3	699					-0.00035	0.0001	-0.00006	0.00028	-0.00002	0.00005	-0.00005	0.00002	0.00179	0.00003	0.012	0.00033	0.00394	0.0001	-0.00121	0.00017	0.00167	0.00051	0.00208	0.00019	0.0088	0.0001																							953
7/24/01 	20:30	7/24/01 	21:00	EST	700	3	702					-0.00038	0.00333	-0.00017	0.00072	-0.00002	0.00002	-0.00007	0.00002	0.00166	0.00016	0.00953	0.00017	0.00237	0.00009	-0.0008	0.00021	0.00219	0.00032	0.0014	0.00037	0.0092	0.00003																							954
7/24/01 	21:00	7/24/01 	21:30	EST	703	3	705					0.00531	0.00537	0.00009	0.00042	-0.00003	0.00005	-0.00007	0.00001	0.00722	0.00035	0.00658	0.00049	0.00219	0.00014	-0.00126	0.00005	0.00097	0.00068	0.00158	0.00084	0.0105	0.0003																							955
7/24/01 	21:30	7/24/01 	22:00	EST	706	3	708					0.00017	0.00352	-0.00031	0.0004	-0.00007	0.0001	-0.00011	0.00002	0.00125	0.00008	0.00556	0.00015	0.00187	0.00003	-0.00128	0.00012	0.00082	0.00026	0.0008	0.00027	0.00468	0																							956
7/24/01 	22:00	7/24/01 	22:30	EST	709	3	711					-0.00183	0.00132	0.00025	0.00017	-0.00005	0.00007	-0.00004	0.00007	0.00184	0.00027	0.0104	0.00536	0.00231	0.00021	-0.00102	0.00012	0.00119	0.00062	0.00164	0.0005	0.00431	0.00002																							957
7/24/01 	22:30	7/24/01 	23:00	EST	712	3	714					-0.00331	0.0023	0.00033	0.00058	-0.00002	0.00007	-0.00007	0.00002	0.00151	0.00004	0.00837	0.00042	0.00239	0.00005	-0.00089	0.00005	0.00183	0.00038	0.00118	0.00032	0.00459	0.00002																							958
7/24/01 	23:00	7/24/01 	23:30	EST	715	3	717					-0.00334	0.00102	0.00032	0.00045	-0.00003	0.00006	-0.00008	0.00001	0.00144	0.00011	0.00834	0.00044	0.00233	0.00012	-0.00101	0.00006	0.00174	0.00011	0.00147	0.00051	0.00471	0.00002																							959
7/24/01 	23:30	7/25/01 	0:00	EST	718	3	720					0	0.01	0.0003	0.001	0	0.0001	0	0.0001	0.002	0.006	0.009	0.018	0.002	0.004	0	0.002	0.002	0.006	0.002	0.006	0.004	0.008																							960
7/16/01 	0:00	7/16/01 	1:00	EST	1	6	6	6.17		0.65																								0.91		0.04		2.27		-0.07		-0.02	1													961
7/16/01 	1:00	7/16/01 	2:00	EST	7	6	12	5.84		1.29																								1.28		0.01		2.38		-0.10		-0.02	1													962
7/16/01 	2:00	7/16/01 	3:00	EST	13	6	18	5.68		1.54																								1.12		0.03		2.62		-0.07		-0.02	1													963
7/16/01 	3:00	7/16/01 	4:00	EST	19	6	24	5.54		1.48																								1.21		0.03		2.58		-0.05		-0.02	1													964
7/16/01 	4:00	7/16/01 	5:00	EST	25	6	30	5.09		1.62																								1.26		-0.02		2.52		-0.09		-0.02	1													965
7/16/01 	5:00	7/16/01 	6:00	EST	31	6	36	5.83		1.77																								1.32		0.07		2.65		-0.05		0.05	1													966
7/16/01 	6:00	7/16/01 	7:00	EST	37	6	42	6.16		2.23																								1.55		0.06		2.72		-0.07		-0.02	1													967
7/16/01 	7:00	7/16/01 	8:00	EST	43	6	48	6.27		2.52																								1.44		0.03		2.64		-0.09		-0.02	1													968
7/16/01 	8:00	7/16/01 	9:00	EST	49	6	54	7.49		3.05																								1.18		0.12		3.00		-0.08		-0.02	1													969
7/16/01 	9:00	7/16/01 	10:00	EST	55	6	60	9.18		3.24																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													970
7/16/01 	10:00	7/16/01 	11:00	EST	61	6	66	9.28		1.88																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													971
7/16/01 	11:00	7/16/01 	12:00	EST	67	6	72	8.55		0.56																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													972
7/16/01 	12:00	7/16/01 	13:00	EST	73	6	78	7.00	14.00	0.41																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													973
7/16/01 	13:00	7/16/01 	14:00	EST	79	6	84	6.00	12.00	0.25																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													974
7/16/01 	14:00	7/16/01 	15:00	EST	85	6	90	5.00	10.00	0.18																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													975
7/16/01 	15:00	7/16/01 	16:00	EST	91	6	96	4.00	8.00	0.15																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													976
7/16/01 	16:00	7/16/01 	17:00	EST	97	6	102	3.52		0.12																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													977
7/16/01 	17:00	7/16/01 	18:00	EST	103	6	108	6.73		0.11																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													978
7/16/01 	18:00	7/16/01 	19:00	EST	109	6	114	5.84		0.12																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													979
7/16/01 	19:00	7/16/01 	20:00	EST	115	6	120	4.57		0.18																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													980
7/16/01 	20:00	7/16/01 	21:00	EST	121	6	126	5.64		0.26																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													981
7/16/01 	21:00	7/16/01 	22:00	EST	127	6	132	9.05		0.33																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													982
7/16/01 	22:00	7/16/01 	23:00	EST	133	6	138	10.09		0.45																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													983
7/16/01 	23:00	7/17/01 	0:00	EST	139	6	144	10.87		0.44																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													984
7/17/01 	0:00	7/17/01 	1:00	EST	145	6	150	11.24		0.66																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													985
7/17/01 	1:00	7/17/01 	2:00	EST	151	6	156	11.67		0.93																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													986
7/17/01 	2:00	7/17/01 	3:00	EST	157	6	162	13.42		0.99																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													987
7/17/01 	3:00	7/17/01 	4:00	EST	163	6	168	14.27		1.83																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													988
7/17/01 	4:00	7/17/01 	5:00	EST	169	6	174	14.28		2.07																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													989
7/17/01 	5:00	7/17/01 	6:00	EST	175	6	180	14.78		3.17																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													990
7/17/01 	6:00	7/17/01 	7:00	EST	181	6	186	14.95		3.36																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													991
7/17/01 	7:00	7/17/01 	8:00	EST	187	6	192	14.42		2.09																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													992
7/17/01 	8:00	7/17/01 	9:00	EST	193	6	198	14.13		1.49																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													993
7/17/01 	9:00	7/17/01 	10:00	EST	199	6	204	17.47		0.64																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													994
7/17/01 	10:00	7/17/01 	11:00	EST	205	6	210	19.05		0.40																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													995
7/17/01 	11:00	7/17/01 	12:00	EST	211	6	216	19.27		0.25																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													996
7/17/01 	12:00	7/17/01 	13:00	EST	217	6	222	20.53		0.21																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													997
7/17/01 	13:00	7/17/01 	14:00	EST	223	6	228	21.74		0.30																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													998
7/17/01 	14:00	7/17/01 	15:00	EST	229	6	234	14.80		0.21																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													999
7/17/01 	15:00	7/17/01 	16:00	EST	235	6	240	15.89		0.20																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													1000
7/17/01 	16:00	7/17/01 	17:00	EST	241	6	246	18.21		0.21																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													1001
7/17/01 	17:00	7/17/01 	18:00	EST	247	6	252	18.24		0.24																								0.80	1.50	0.02	1.00	4.00	3.00	0.20	0.60	0.00	1													1002
7/17/01 	18:00	7/17/01 	19:00	EST	253	6	258	15.41		0.18																								0.62		0.10		4.66		0.31		0.16	1													1003
7/17/01 	19:00	7/17/01 	20:00	EST	259	6	264	18.85		0.18																								0.56		0.09		4.85		0.25		-0.02	1													1004
7/17/01 	20:00	7/17/01 	21:00	EST	265	6	270	20.70		0.35																								0.62		0.01		4.84		0.16		-0.02	1													1005
7/17/01 	21:00	7/17/01 	22:00	EST	271	6	276	18.88		0.54																								0.79		0.11		4.73		0.19		-0.02	1													1006
7/17/01 	22:00	7/17/01 	23:00	EST	277	6	282	18.07		0.63																								1.02		0.02		4.82		0.18		-0.02	1													1007
7/17/01 	23:00	7/18/01 	0:00	EST	283	6	288	20.90		0.51																								0.79		0.02		4.73		0.15		-0.02	1													1008
7/18/01 	0:00	7/18/01 	1:00	EST	289	6	294	15.35		0.69																								0.80		0.01		4.22		0.10		-0.02	1													1009
7/18/01 	1:00	7/18/01 	2:00	EST	295	6	300	15.15		0.66																								0.89		0.07		4.19		0.12		-0.02	1													1010
7/18/01 	2:00	7/18/01 	3:00	EST	301	6	306	16.33		0.79																								0.86		-0.01		4.55		0.14		-0.02	1													1011
7/18/01 	3:00	7/18/01 	4:00	EST	307	6	312	15.05		1.19																								0.89		0.09		4.35		0.11		-0.02	1													1012
7/18/01 	4:00	7/18/01 	5:00	EST	313	6	318	14.29		1.30																								1.17		0.05		4.21		0.15		-0.02	1													1013
7/18/01 	5:00	7/18/01 	6:00	EST	319	6	324	14.10		1.99																								0.98		0.02		4.40		0.05		-0.02	1													1014
7/18/01 	6:00	7/18/01 	7:00	EST	325	6	330	14.12		3.16																								1.17		0.02		4.71		0.05		-0.02	1													1015
7/18/01 	7:00	7/18/01 	8:00	EST	331	6	336	18.16		3.46																								0.95		0.09		5.15		0.08		-0.02	1													1016
7/18/01 	8:00	7/18/01 	9:00	EST	337	6	342	19.62		1.79																								0.72		0.06		5.33		0.06		-0.02	1													1017
7/18/01 	9:00	7/18/01 	10:00	EST	343	6	348	22.65		0.79																								0.59		0.21		5.70		0.14		-0.02	1													1018
7/18/01 	10:00	7/18/01 	11:00	EST	349	6	354	25.28		0.46																								0.56		0.21		5.20		0.16		0.12	1													1019
7/18/01 	11:00	7/18/01 	12:00	EST	355	6	360	26.13		0.33																								0.60		0.27		4.74		0.06		-0.02	1													1020
7/18/01 	12:00	7/18/01 	13:00	EST	361	6	366	27.98		0.21																								0.43		0.35		3.87		0.12		-0.02	1													1021
7/18/01 	13:00	7/18/01 	14:00	EST	367	6	372	29.43		0.21																								0.44		0.34		4.04		0.03		-0.02	1													1022
7/18/01 	14:00	7/18/01 	15:00	EST	373	6	378	32.02		0.23																								0.47		0.80		4.26		0.13		-0.02	1													1023
7/18/01 	15:00	7/18/01 	16:00	EST	379	6	384	34.17		0.16																								0.39		0.94		3.47		0.16		-0.01	1													1024
7/18/01 	16:00	7/18/01 	17:00	EST	385	6	390	27.71		0.19																								0.40		0.44		3.56		0.10		-0.02	1													1025
7/18/01 	17:00	7/18/01 	18:00	EST	391	6	396	24.20		0.24																								0.34		0.25		3.53		0.08		-0.02	1													1026
7/18/01 	18:00	7/18/01 	19:00	EST	397	6	402	22.16		0.23																								0.48		0.15		3.98		0.04		-0.02	1													1027
7/18/01 	19:00	7/18/01 	20:00	EST	403	6	408	21.19		0.26																								0.44		0.05		4.33		0.08		-0.02	1													1028
7/18/01 	20:00	7/18/01 	21:00	EST	409	6	414	21.56		0.40																								0.65		0.01		5.50		0.02		-0.02	1													1029
7/18/01 	21:00	7/18/01 	22:00	EST	415	6	420	21.72		0.63																								0.96		0.24		6.13		0.01		-0.02	1													1030
7/18/01 	22:00	7/18/01 	23:00	EST	421	6	426	21.44		0.78																								0.82		0.00		5.90		0.05		-0.02	1													1031
7/18/01 	23:00	7/19/01 	0:00	EST	427	6	432	21.29		1.19																								0.98		0.04		6.28		0.18		-0.02	1													1032
7/23/01 	0:00	7/23/01 	1:00	EST	433	6	438	19.22		0.25																								0.11		0.03		4.82		0.33		0.01	1													1033
7/23/01 	1:00	7/23/01 	2:00	EST	439	6	444	19.01		0.59																								0.24		0.04		5.54		0.86		0.02	1													1034
7/23/01 	2:00	7/23/01 	3:00	EST	445	6	450	20.69		1.18																								0.25		0.06		5.80		0.53		0.05	1													1035
7/23/01 	3:00	7/23/01 	4:00	EST	451	6	456	24.44		2.22																								0.36		0.20		6.81		0.87		0.04	1													1036
7/23/01 	4:00	7/23/01 	5:00	EST	457	6	462	23.81		2.73																								0.37		0.24		7.12		0.74		0.09	1													1037
7/23/01 	5:00	7/23/01 	6:00	EST	463	6	468	25.79		2.09																								0.33		0.15		6.96		0.52		0.09	1													1038
7/23/01 	6:00	7/23/01 	7:00	EST	469	6	474	24.27		1.09																								0.20		0.03		6.01		0.42		-0.02	1													1039
7/23/01 	7:00	7/23/01 	8:00	EST	475	6	480	20.50		0.71																								0.08		0.02		5.07		0.48		-0.02	1													1040
7/23/01 	8:00	7/23/01 	9:00	EST	481	6	486	17.77		0.43																								0.03		0.09		4.17		0.42		-0.02	1													1041
7/23/01 	9:00	7/23/01 	10:00	EST	487	6	492	17.14		0.15																								0.14		0.36		3.72		0.25		-0.01	1													1042
